ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
\n
\n<strong>Skriv venligst i en kommentar til din ordre, om du ønsker svampen i farven mint, grøn, brændt eller flat white.</strong>",,,taxable,,1,31,,0,0,,,,,0,,,150,"Produkter > - Alle varer, Flag og figurer, Produkter > Jule- og påskepynt, Julepynt, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus Jul, Keramik, Kunsthåndværkere",,,https://www.1x1textil.dk/wp-content/uploads/2024/11/damhus_ceramic_mix_news_4.jpeg,,,,,,,,,0,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
36434,simple,,,"Julie Damhus - Juleklokke - mint, grøn, brændt og flat white",1,0,visible,,"<strong>Fin juleklokke i keramik fra Julie Damhus.</strong>\n\n<strong>Skriv venligst i en kommentar til din ordre, om du ønsker juleklokken i farven brun, mint, grøn, brændt eller rosa.</strong>",,,taxable,,1,16,,0,0,,,,,0,,,150,"Produkter > - Alle varer, Produkter > Jule- og påskepynt, Julepynt, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere",,,"https://www.1x1textil.dk/wp-content/uploads/2024/11/damhus_ceramic_mix_news_3.jpeg, https://www.1x1textil.dk/wp-content/uploads/2024/11/julie-damhus-keramik-juleklokke-braendt-mint-groen-flat-white.jpg",,,,,,,,,0,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
36442,simple,,,"Julie Damhus - ODA - 8 cm - mini-skål - rosa, mint, grøn, blå og brun",1,0,visible,,"Fin ODA mini-skål fra Julie Damhus.
\n
\n<strong>Skriv venligst i en kommentar til din ordre, om du ønsker skålen i farven rosa, mint, grøn, blå eller brun.</strong>",,,taxable,,1,5,,0,0,,,,,0,,,150,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Skåle, Keramik, Kunsthåndværkere, Skåle","Julie Damhus, Julie Damhus kop, Keramik, Keramik kopper, keramik krus, kop, krus, Oda mini",,"https://www.1x1textil.dk/wp-content/uploads/2024/11/julie-damhus-oda-skaal-mini2.jpg, https://www.1x1textil.dk/wp-content/uploads/2024/11/julie-damhus-oda-skaal-mini1.jpg",,,,,,,,,655,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
36941,variable,,,"TOTO KRUS LILLE - ROSA",1,0,visible,,"<p style=""margin-top: 0px; margin-bottom: 1rem; font-family: font-light !important; font-size: 14px; font-style: normal; font-weight: 400; letter-spacing: 0.9px; text-align: center; text-indent: 0px; text-transform: none; text-decoration: none;"">En cortado-kop skal være designet til at fremhæve smagen og aromaen i en god cortado. Størrelsen er vigtig – den er ofte omkring 150 ml for at passe perfekt til den klassiske blanding af espresso og en lille smule dampet mælk. Et elegant og ergonomisk design gør koppen ideel til både hverdag og de små, særlige øjeblikke.</p>
\n<p style=""margin-top: 0px; margin-bottom: 1rem; font-family: font-light !important; font-size: 14px; font-style: normal; font-weight: 400; letter-spacing: 0.9px; text-align: center; text-indent: 0px; text-transform: none; text-decoration: none;"">Venligst bemærk at billederne er vejledende.</p>",,,taxable,,0,0,,0,0,,,,,1,,,,"Kunsthåndværkere > Christina Christensen, Kunsthåndværkere > Julie Damhus",,,https://www.1x1textil.dk/wp-content/uploads/2025/02/img_5860.jpeg,,,,,,,,,0,,Farver,Blå,1,1,Brand,"Christina Christensen",1,1,Kunstner,"Christina Christensen",1,1
36942,variable,,,"Julie Damhus - TOTO Kop, uden hank (lille)",1,0,visible,,"&nbsp;
\n<p style=""margin-top: 0px; margin-bottom: 1rem; font-family: font-light; font-size: 14px; font-style: normal; font-weight: 400; letter-spacing: 0.9px; text-align: center; text-indent: 0px; text-transform: uppercase; text-decoration: none;""><strong>TOTO SERIEN ER LAVET MED STOR KÆRLIGHED TIL KERAMIK OG FUNKTIONALITET. HVERT PRODUKT I TOTO KOLLEKTIONEN FRA JULIE DAMHUS ER DANSK DESIGN OG FREMSTILLET I UDLANDET. KERAMIKKEN ER INDDREJET OG BEARBEJDET MED HÆNDERNE. </strong></p>
\n<p style=""margin-top: 0px; margin-bottom: 1rem; font-family: font-light; font-size: 14px; font-style: normal; font-weight: 400; letter-spacing: 0.9px; text-align: center; text-indent: 0px; text-transform: uppercase; text-decoration: none;""><strong>INDEHOLDER: 150ML
\nFARVE: ROSA
\nMATERIALE: STENTØJ
\nHØJDE: 7 CM / DIAMETER: 7,5 CM </strong></p>
\n<p style=""margin-top: 0px; margin-bottom: 1rem; font-family: font-light; font-size: 14px; font-style: normal; font-weight: 400; letter-spacing: 0.9px; text-align: center; text-indent: 0px; text-transform: uppercase; text-decoration: none;""><strong>
\nKAN TÅLE AT KOMME I OPVASKEMASKINEN</strong></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Kop, Kunsthåndværkere",,,"https://www.1x1textil.dk/wp-content/uploads/2025/02/img_9182-1.jpeg, https://www.1x1textil.dk/wp-content/uploads/2025/02/img_9183.jpeg",,,,,,,,,0,,Farver,"Blå, Brun, Mint, Rosa",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
37223,simple,,,"Julie Damhus – TOTO kop - Rosa",1,0,visible,"<span lang=""da"">Toto kollektionen er lavet med kærlighed til keramik, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen. Farven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.</span>
\n
\nTåler opvaskemaskine.
\n
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.","<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen. Med sit minimalistiske design og smukt varierende glasur har koppen et helt unikt udtryk.
\nKoppen er med sin hank til dig der foretrækker funktionalitet eller har følsomme hænder. Bunden af koppen er formet så den nemt kan stables.Farven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMateriale: stentøj.
\nHøjde 8 cm. / Diameteren 8,5 cm.
\n
\nTåler opvaskemaskine.
\n
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at kontakte butikken, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>",,,taxable,,1,3,,0,0,,,,,0,,,225,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Kop, Keramik, Keramikkopper, Kunsthåndværkere","1x1 Textil og Design, Damhus, Damhus keramik, Damhus Toto kop, Danske keramik, Julie Damhus, Keramik kopper, Toto kop",,"https://www.1x1textil.dk/wp-content/uploads/2025/04/damhus-keramik-toto-kop-rosa.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kopper_3-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2020/10/Julie_Damhus_Toto_Kollektionen_7.jpg, https://www.1x1textil.dk/wp-content/uploads/2020/10/Julie_Damhus_Toto_Kop_Rosa_21.jpg",,,,,,,,,717,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
37476,variable,,,"Julie Damhus - TOTO Krus, uden hank (stor)",1,0,visible,,"Toto serien er lavet med stor kærlighed til keramik og funktionalitet. Med sit minimalistiske design og smukt varierende glasur har koppen et helt unikt udtryk. Bunden af koppen er formet så den nemt kan stables og den ligger godt i hånden. Den er anvendelig som drikkekop, som blyant- eller tandbørsteholder.
\n
\nHvert produkt i TOTO kollektionen fra Julie Damhus er Dansk design og fremstillet i udlandet. Dette gør dem helt unikke, hvorfor farverne kan variere på hvert enkelt produkt.
\n
\nIndeholder: 270ml
\n
\nFarver: Brun, Rosa, Blā og Mint
\n
\nMateriale: Stentøj
\n
\nHøjde: 9cm/ Diameter: 7,5cm
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,0,,,,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Kop, Keramik, Keramikkopper",,,"https://www.1x1textil.dk/wp-content/uploads/2025/05/Damhus-keramik-Toto-krus-blandet-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2025/05/Damhus-keramik-Toto-krus-mint-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2025/05/Damhus-keramik-Toto-krus-blaa-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2025/05/Damhus-keramik-Toto-krus-rosa-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2025/05/Damhus-keramik-Toto-krus-brun-1.jpg",,,,,,,,,0,,Farver,"Blå, Brun, Mint, Rosa",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
38065,simple,,,"Julie Damhus - The Garden Vase (stor, mint)",1,0,visible,,"Denne smukke store The Garden Vase af Julie Damhus giver dig muligheden for på fineste vis, at dekorere dit hjem med smukke blomster. Vasen er lavet med henblik på de mange smukke langstilkede buketter man kan hente ind fra haven. Med sit enkle og elegante design, er vasen perfekt til en farverig buket blomster. Vaserne fuldender enhver bordopdækning på smukkeste vis.
\n
\n<span class=""VIiyi"" lang=""da""><span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""0"">Farve: Mint</span></span>
\n
\n<span class=""VIiyi"" lang=""da""><span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""2"">Størrelse: H22cm D10 -10,5 cm i toppen</span></span>
\n
\n<span class=""VIiyi"" lang=""da""><span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""4"">Materiale: Stentøj</span></span>
\n
\nHvert produkt i Oda kollektionen fra Julie Damhus er designet og håndlavet i Danmark. Produkterne er håndglaserede og derfor alle unikke, hvilket gør, at billederne kun er vejledende.
\n
\nVenligst bemærk at billederne er vejledende.",,,taxable,,0,0,,0,0,,,,,0,,,1200,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Vaser, Keramik, Keramikvaser, Kunsthåndværkere, Produkter > Nyheder","Julie Damhus, julie damhus vase, Keramik vase, Vase",,"https://www.1x1textil.dk/wp-content/uploads/2023/06/img_4603-scaled.jpeg, https://www.1x1textil.dk/wp-content/uploads/2021/05/IMG_6157.jpg",,,,,,,,,692,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
38078,simple,,,"Julie Damhus - Oda Lågkrukke i brun",1,0,visible,,"<strong>Lågkrukke 9 x 12 cm fra Julie Damhus, som er lavet til at opbevare ting  andre små skatte.\nDe er designet og håndlavet i Danmark og er enestående. Farven kan variere fra billedet, da hver krukke er unik. Krukkerne kommer Julie Damhus farver; Kun brun </strong>\n\n<strong>Til hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.\nMen man er selvfølgelig altid velkommen til at&nbsp;kontakte butikken, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.</strong>",,,taxable,,1,2,,0,0,,,,,0,,,550,"Produkter > - Alle varer, Interiør, Kunsthåndværkere > Julie Damhus, Keramik, Interiør > Keramik, Kunsthåndværkere, Lågkrukker","Bonbonnier, Damhus krukke, Dansk keramik, Jewelry box, Julie Damhus, Julie Damhus krukke, Julie Damhus lågkrukke, Keramik, keramik krukke, Kunsthåndværk, Lågkrukke, Oda krukke, Oda Lågkrukke",,"https://www.1x1textil.dk/wp-content/uploads/2025/06/img_3053-scaled.jpeg, https://www.1x1textil.dk/wp-content/uploads/2025/06/img_3054-scaled.jpeg, https://www.1x1textil.dk/wp-content/uploads/2025/06/img_3056-scaled.jpeg, https://www.1x1textil.dk/wp-content/uploads/2020/12/img_3064-1-scaled.jpeg, https://www.1x1textil.dk/wp-content/uploads/2020/12/img_3065-scaled.jpeg",,,,,,,,,672,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
38200,simple,,,"Julie Damhus - ODA Fad - grøn",1,0,visible,,"Skål af Julie Damhus.
\n
\nOktober serien er med sine brune nuancer en hyldest til efteråret. Serien er af lavet stentøj og hånddrejet i Danmark. Modsat de to andre serier Oda og Toto er Oktober kendetegnet med sine runde former og afdæmpede udtryk. Den indbyder til rolige stunder og nærvær.",,,taxable,,0,0,,0,0,,,,,0,,,1000,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Skåle, Keramik, Kunsthåndværkere, Skåle","Julie Damhus, julie damhus oktober, Julie Damhus skål, Keramik skål, oktober skål, Skål",,https://www.1x1textil.dk/wp-content/uploads/2025/06/damhus-keramik-oda-fad-gron-3.jpg,,,,,,,,,685,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39227,simple,,,"Julie Damhus - Bedste kop (lyserød)",1,0,visible,,"<strong>En kop lavet til at hylde bedste. Denne hånddrejede kop ligger godt i hånden og er med sin hank god til dig med følsomme hænder og/eller elsker funktionalitet. Koppen er en skøn gaveidé til de fantastiske bedsteforældre derude. Venligst bemærk at billederne er vejledende.</strong>
\n
\n<strong>Hvert produkt fra i ODA kollektionen er designet og håndlavet i Danmark. Produkterne er håndglaseret, derfor alle unikke.</strong>
\n
\n<strong>STENTØJ</strong>
\n
\n<strong>HØJDE: 7-8 CM / DIAMETER: 7,5-8,5 CM</strong>
\n
\n<strong>KAN TÅLE AT KOMME I OPVASKEMASKINEN</strong>",,,taxable,,1,3,,0,0,,,,,0,,,400,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramik, Keramikkopper, Kunsthåndværkere","Julie Damhus",,https://www.1x1textil.dk/wp-content/uploads/2024/02/img_9034.jpeg,,,,,,,,,631,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39229,simple,,,"Julie Damhus - Bedste kop (mint)",1,0,visible,,"<strong>En kop lavet til at hylde bedste. Denne hånddrejede kop ligger godt i hånden og er med sin hank god til dig med følsomme hænder og/eller elsker funktionalitet. Koppen er en skøn gaveidé til de fantastiske bedsteforældre derude. Venligst bemærk at billederne er vejledende.</strong>
\n
\n<strong>Hvert produkt fra i ODA kollektionen er designet og håndlavet i Danmark. Produkterne er håndglaseret, derfor alle unikke.</strong>
\n
\n<strong>STENTØJ</strong>
\n
\n<strong>HØJDE: 7-8 CM / DIAMETER: 7,5-8,5 CM</strong>
\n
\n<strong>KAN TÅLE AT KOMME I OPVASKEMASKINEN</strong>",,,taxable,,1,4,,0,0,,,,,0,,,400,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramik, Keramikkopper, Kunsthåndværkere","Julie Damhus",,https://www.1x1textil.dk/wp-content/uploads/2024/02/img_9035.jpeg,,,,,,,,,631,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39231,simple,,,"Julie Damhus - Bedste kop (brun)",1,0,visible,,"<strong>En kop lavet til at hylde bedste. Denne hånddrejede kop ligger godt i hånden og er med sin hank god til dig med følsomme hænder og/eller elsker funktionalitet. Koppen er en skøn gaveidé til de fantastiske bedsteforældre derude. Venligst bemærk at billederne er vejledende.</strong>
\n
\n<strong>Hvert produkt fra i ODA kollektionen er designet og håndlavet i Danmark. Produkterne er håndglaseret, derfor alle unikke.</strong>
\n
\n<strong>STENTØJ</strong>
\n
\n<strong>HØJDE: 7-8 CM / DIAMETER: 7,5-8,5 CM</strong>
\n
\n<strong>KAN TÅLE AT KOMME I OPVASKEMASKINEN</strong>",,,taxable,,1,4,,0,0,,,,,0,,,400,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramik, Keramikkopper, Kunsthåndværkere","Julie Damhus",,https://www.1x1textil.dk/wp-content/uploads/2024/02/img_9037.jpeg,,,,,,,,,631,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39233,simple,,,"Julie Damhus - Bedste kop (blå)",1,0,visible,,"<strong>En kop lavet til at hylde bedste. Denne hånddrejede kop ligger godt i hånden og er med sin hank god til dig med følsomme hænder og/eller elsker funktionalitet. Koppen er en skøn gaveidé til de fantastiske bedsteforældre derude. Venligst bemærk at billederne er vejledende.</strong>
\n
\n<strong>Hvert produkt fra i ODA kollektionen er designet og håndlavet i Danmark. Produkterne er håndglaseret, derfor alle unikke.</strong>
\n
\n<strong>STENTØJ</strong>
\n
\n<strong>HØJDE: 7-8 CM / DIAMETER: 7,5-8,5 CM</strong>
\n
\n<strong>KAN TÅLE AT KOMME I OPVASKEMASKINEN</strong>",,,taxable,,1,2,,0,0,,,,,0,,,400,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramik, Keramikkopper, Kunsthåndværkere","Julie Damhus",,https://www.1x1textil.dk/wp-content/uploads/2024/02/img_9036.jpeg,,,,,,,,,631,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39235,simple,,,"Julie Damhus - The Garden Vase (medium, grøn)",1,0,visible,,"Denne smukke The Garden Vase af Julie Damhus giver dig muligheden for på fineste vis, at dekorere dit hjem med smukke blomster. Vasen er lavet med henblik på de mange smukke buketter man kan hente ind fra haven. Med sit enkle og elegante design, er vasen perfekt til en farverig buket blomster. Vaserne fuldender enhver bordopdækning på smukkeste vis.
\n
\n<span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""0"">Farve: Lyserød</span>
\n
\n<span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""2"">Størrelse: H16cm D7-7,5 cm i toppen</span>
\n
\n<span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""4"">Materiale: Stentøj</span>
\n
\nHvert produkt i Oda kollektionen fra Julie Damhus er designet og håndlavet i Danmark. Produkterne er håndglaserede og derfor alle unikke, hvilket gør, at billederne kun er vejledende.
\n
\nVenligst bemærk at billederne er vejledende.",,,taxable,,1,1,,0,0,,,,,0,,,500,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Vaser, Keramik, Keramikvaser, Kunsthåndværkere","Julie Damhus, Julie Damhus oda, Keramik, Vase",,https://www.1x1textil.dk/wp-content/uploads/2021/05/img_9038.jpeg,,,,,,,,,689,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
39783,variable,,,"Julie Damhus - ODA tallerkner (lilla)",1,0,visible,,"<strong>Med en smukke minimalistisk silhuet, har tallerkner et fint æstetisk udtryk. Tallerkenerne fra Oda kollektionen pryder bordopdækningen til enhver anledning.</strong>
\n
\n<strong>Hver tallerken er designet og håndlavet i Danmark. Farven kan variere fra billedet, da hvert element er unikt, håndlavet i stentøj.</strong>
\n
\n<strong>Mini: H 1,5 cm. D: 10-11 cm.</strong>
\n
\n<strong>Lille: H 1,5 cm. D: 17 cm.</strong>
\n
\n<strong>Medium: H 1,5 cm. D: 20 cm.</strong>
\n
\n<strong>Stor: H 1,5 cm. D: 23-24 cm.</strong>
\n
\n<strong>Tåler opvaskemaskine</strong>
\n
\n<strong>Til hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise. Men man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.</strong>
\n
